Game ID	Winner	Plies
0	1	133
1	1	159
2	1	131
3	1	147
4	1	111
5	1	91
6	1	145
7	1	139
8	1	123
9	1	171
10	1	107
11	1	117
12	1	97
13	1	111
14	1	101
15	1	155
16	1	115
17	1	153
18	1	129
19	1	135
20	1	115
21	1	105
22	1	133
23	1	107
24	1	101
25	1	131
26	1	133
27	1	101
28	1	113
29	1	107
30	1	141
31	1	149
32	1	123
33	1	119
34	1	81
35	1	109
36	1	91
37	1	113
38	1	137
39	1	161
40	1	121
41	1	115
42	1	95
43	1	121
44	1	81
45	1	75
46	1	95
47	1	159
48	1	81
49	1	181
50	1	101
51	1	97
52	1	105
53	1	189
54	1	75
55	1	103
56	1	133
57	1	109
58	1	131
59	1	145
60	1	135
61	1	99
62	1	175
63	1	167
64	1	125
65	1	121
66	1	125
67	1	169
68	1	91
69	1	99
70	1	125
71	1	83
72	1	173
73	1	135
74	1	99
75	1	83
76	1	121
77	1	129
78	1	131
79	1	129
80	1	151
81	1	125
82	1	135
83	1	109
84	1	89
85	1	115
86	1	69
87	1	95
88	1	91
89	1	153
90	1	113
91	1	93
92	1	101
93	1	61
94	1	125
95	1	155
96	1	109
97	1	113
98	1	129
99	1	89
100	1	69
101	1	135
102	1	97
103	1	187
104	1	125
105	1	169
106	1	129
107	1	121
108	1	133
109	1	131
110	1	75
111	1	131
112	1	137
113	1	175
114	1	85
115	1	125
116	1	133
117	1	131
118	1	75
119	1	111
120	1	137
121	1	95
122	1	87
123	1	127
124	1	75
125	1	125
126	1	115
127	1	109
128	1	133
129	1	101
130	1	159
131	1	121
132	1	103
133	1	111
134	1	125
135	1	163
136	1	119
137	1	113
138	1	99
139	1	145
140	1	107
141	1	105
142	1	139
143	1	115
144	1	87
145	1	87
146	1	119
147	1	135
148	1	85
149	1	117
150	1	121
151	1	121
152	1	101
153	1	103
154	1	125
155	1	93
156	1	107
157	1	137
158	1	121
159	1	67
160	1	105
161	1	119
162	1	93
163	1	95
164	1	125
165	1	113
166	1	131
167	1	141
168	1	139
169	1	93
170	1	147
171	1	91
172	1	89
173	1	79
174	1	97
175	1	109
176	1	119
177	1	97
178	1	139
179	1	89
180	1	129
181	1	89
182	1	95
183	1	171
184	1	139
185	1	115
186	1	105
187	1	93
188	1	109
189	1	141
190	1	163
191	1	187
192	1	191
193	1	119
194	1	133
195	1	143
196	1	129
197	1	147
198	1	117
199	1	117
200	1	115
201	1	151
202	1	115
203	1	165
204	1	63
205	1	133
206	1	101
207	1	79
208	1	161
209	1	133
210	1	109
211	1	83
212	1	83
213	1	179
214	1	89
215	1	185
216	1	135
217	1	121
218	1	155
219	1	153
220	1	105
221	1	127
222	1	107
223	1	111
224	1	137
225	1	175
226	1	121
227	1	155
228	1	167
229	1	135
230	1	81
231	1	107
232	1	135
233	1	115
234	1	139
235	1	135
236	1	149
237	1	161
238	1	101
239	1	131
240	1	111
241	1	133
242	1	175
243	1	119
244	1	113
245	1	129
246	1	115
247	1	117
248	1	65
249	1	185
250	1	97
251	1	119
252	1	113
253	1	139
254	1	101
255	1	129
256	1	123
257	1	127
258	1	105
259	1	165
260	1	101
261	1	141
262	1	113
263	1	107
264	1	119
265	1	181
266	1	121
267	1	99
268	1	99
269	1	119
270	1	135
271	1	137
272	1	115
273	1	137
274	1	77
275	1	155
276	1	103
277	1	137
278	1	139
279	1	137
280	1	149
281	1	121
282	1	115
283	1	99
284	1	111
285	1	135
286	1	129
287	1	135
288	1	69
289	1	151
290	1	147
291	1	131
292	1	173
293	1	119
294	1	153
295	1	151
296	1	93
297	1	111
298	1	129
299	1	143
300	1	157
301	1	153
302	1	133
303	1	171
304	1	113
305	1	131
306	1	117
307	1	85
308	1	85
309	1	153
310	1	105
311	1	137
312	1	183
313	1	101
314	1	79
315	1	135
316	1	123
317	1	135
318	1	129
319	1	137
320	1	135
321	1	155
322	1	141
323	1	105
324	1	159
325	1	97
326	1	121
327	1	119
328	1	121
329	1	111
330	1	147
331	1	145
332	1	91
333	1	103
334	1	123
335	1	119
336	1	107
337	1	107
338	1	179
339	1	157
340	1	143
341	1	101
342	1	101
343	1	117
344	1	83
345	1	169
346	1	67
347	1	77
348	1	119
349	1	123
350	1	169
351	1	93
352	1	95
353	1	131
354	1	129
355	1	107
356	1	147
357	1	93
358	1	97
359	1	111
360	1	121
361	1	133
362	1	135
363	1	89
364	1	89
365	1	103
366	1	93
367	1	165
368	1	135
369	1	127
370	1	133
371	1	139
372	1	113
373	1	189
374	1	97
375	1	133
376	1	85
377	1	87
378	1	123
379	1	129
380	1	89
381	1	107
382	1	131
383	1	101
384	1	117
385	1	113
386	1	115
387	1	133
388	1	117
389	1	115
390	1	111
391	1	105
392	1	113
393	1	97
394	1	119
395	1	137
396	1	127
397	1	167
398	1	149
399	1	89
400	1	103
401	1	121
402	1	159
403	1	121
404	1	81
405	1	93
406	1	159
407	1	115
408	1	147
409	1	139
410	1	93
411	1	119
412	1	107
413	1	145
414	1	127
415	1	129
416	1	121
417	1	113
418	1	91
419	1	185
420	1	89
421	1	105
422	1	163
423	1	151
424	1	139
425	1	113
426	1	69
427	1	109
428	1	127
429	1	105
430	1	125
431	1	113
432	1	143
433	1	107
434	1	117
435	1	111
436	1	95
437	1	119
438	1	117
439	1	145
440	1	177
441	1	169
442	1	107
443	1	147
444	1	161
445	1	131
446	1	139
447	1	131
448	1	177
449	1	121
450	1	169
451	1	113
452	1	125
453	1	137
454	1	149
455	1	117
456	1	113
457	1	87
458	1	141
459	1	123
460	1	137
461	1	141
462	1	105
463	1	137
464	1	143
465	1	119
466	1	105
467	1	127
468	1	115
469	1	125
470	1	71
471	1	179
472	1	97
473	1	123
474	1	151
475	1	145
476	1	83
477	1	111
478	1	157
479	1	145
480	1	119
481	1	89
482	1	123
483	1	149
484	1	115
485	1	151
486	1	129
487	1	117
488	1	151
489	1	127
490	1	117
491	1	149
492	1	107
493	1	95
494	1	141
495	1	167
496	1	87
497	1	111
498	1	135
499	1	153
500	1	121
501	1	103
502	1	113
503	1	119
504	1	173
505	1	125
506	1	167
507	1	111
508	1	109
509	1	121
510	1	127
511	1	99
512	1	143
513	1	111
514	1	89
515	1	141
516	1	127
517	1	87
518	1	75
519	1	97
520	1	145
521	1	119
522	1	105
523	1	81
524	1	89
525	1	115
526	1	129
527	1	131
528	1	145
529	1	123
530	1	103
531	1	153
532	1	127
533	1	123
534	1	95
535	1	139
536	1	135
537	1	129
538	1	127
539	1	111
540	1	147
541	1	119
542	1	143
543	1	93
544	1	91
545	1	105
546	1	101
547	1	119
548	1	81
549	1	139
550	1	97
551	1	105
552	1	105
553	1	103
554	1	165
555	1	105
556	1	119
557	1	125
558	1	151
559	1	97
560	1	87
561	1	83
562	1	123
563	1	123
564	1	135
565	1	115
566	1	133
567	1	151
568	1	99
569	1	131
570	1	105
571	1	167
572	1	129
573	1	135
574	1	111
575	1	107
576	1	115
577	1	103
578	1	161
579	1	99
580	1	163
581	1	149
582	1	189
583	1	113
584	1	127
585	1	129
586	1	93
587	1	141
588	1	113
589	1	167
590	1	151
591	1	107
592	1	127
593	1	175
594	1	107
595	1	181
596	1	147
597	1	145
598	1	139
599	1	127
600	1	103
601	1	83
602	1	185
603	1	99
604	1	99
605	1	121
606	1	123
607	1	129
608	1	165
609	1	153
610	1	85
611	1	113
612	1	99
613	1	145
614	1	159
615	1	95
616	1	141
617	1	117
618	1	167
619	1	77
620	1	117
621	1	137
622	1	145
623	1	135
624	1	119
625	1	87
626	1	95
627	1	115
628	1	115
629	1	135
630	1	79
631	1	131
632	1	95
633	1	87
634	1	153
635	1	135
636	1	109
637	1	99
638	1	121
639	1	147
640	1	129
641	1	147
642	1	103
643	1	93
644	1	175
645	1	141
646	1	117
647	1	147
648	1	81
649	1	123
650	1	127
651	1	113
652	1	101
653	1	127
654	1	95
655	1	119
656	1	155
657	1	115
658	1	117
659	1	171
660	1	97
661	1	185
662	1	123
663	1	169
664	1	99
665	1	101
666	1	87
667	1	101
668	1	133
669	1	121
670	1	151
671	1	183
672	1	113
673	1	177
674	1	131
675	1	119
676	1	87
677	1	87
678	1	173
679	1	131
680	1	175
681	1	103
682	1	105
683	1	157
684	1	131
685	1	81
686	1	109
687	1	97
688	1	99
689	1	149
690	1	129
691	1	85
692	1	175
693	1	169
694	1	161
695	1	103
696	1	131
697	1	173
698	1	99
699	1	119
700	1	183
701	1	129
702	1	91
703	1	125
704	1	121
705	1	141
706	1	147
707	1	149
708	1	75
709	1	167
710	1	127
711	1	107
712	1	123
713	1	125
714	1	121
715	1	81
716	1	115
717	1	137
718	1	131
719	1	127
720	1	109
721	1	73
722	1	157
723	1	95
724	1	119
725	1	99
726	1	93
727	1	137
728	1	137
729	1	75
730	1	143
731	1	109
732	1	133
733	1	103
734	1	77
735	1	129
736	1	167
737	1	99
738	1	135
739	1	117
740	1	99
741	1	115
742	1	125
743	1	143
744	1	121
745	1	97
746	1	161
747	1	155
748	1	129
749	1	131
750	1	177
751	1	119
752	1	157
753	1	95
754	1	79
755	1	95
756	1	61
757	1	65
758	1	147
759	1	127
760	1	119
761	1	143
762	1	119
763	1	91
764	1	129
765	1	111
766	1	101
767	1	105
768	1	75
769	1	191
770	1	95
771	1	87
772	1	117
773	1	91
774	1	103
775	1	83
776	1	97
777	1	153
778	1	105
779	1	103
780	1	133
781	1	69
782	1	167
783	1	81
784	1	125
785	1	71
786	1	129
787	1	99
788	1	119
789	1	147
790	1	141
791	1	175
792	1	103
793	1	135
794	1	125
795	1	175
796	1	117
797	1	137
798	1	133
799	1	135
800	1	99
801	1	177
802	1	109
803	1	83
804	1	89
805	1	123
806	1	115
807	1	75
808	1	115
809	1	93
810	1	145
811	1	121
812	1	141
813	1	159
814	1	83
815	1	177
816	1	95
817	1	141
818	1	119
819	1	101
820	1	87
821	1	181
822	1	113
823	1	113
824	1	169
825	1	107
826	1	141
827	1	121
828	1	123
829	1	105
830	1	129
831	1	85
832	1	95
833	1	83
834	1	105
835	1	139
836	1	165
837	1	127
838	1	129
839	1	105
840	1	121
841	1	185
842	1	103
843	1	105
844	1	125
845	1	129
846	1	83
847	1	109
848	1	125
849	1	99
850	1	99
851	1	105
852	1	161
853	1	117
