Game ID	Winner	Plies
0	1	55
1	1	55
2	1	61
3	1	45
4	1	65
5	1	57
6	1	73
7	1	59
8	1	55
9	1	51
10	1	59
11	1	65
12	1	75
13	1	53
14	1	71
15	1	67
16	1	59
17	1	67
18	1	61
19	1	51
20	1	57
21	1	65
22	1	73
23	1	51
24	1	63
25	1	61
26	1	59
27	1	55
28	1	55
29	1	53
30	1	57
31	1	55
32	1	61
33	1	55
34	1	57
35	1	55
36	1	51
37	1	53
38	1	69
39	1	57
40	1	57
41	1	59
42	1	57
43	1	57
44	1	65
45	1	65
46	1	59
47	1	59
48	1	53
49	1	63
50	1	67
51	1	65
52	1	63
53	1	55
54	1	73
55	1	59
56	1	57
57	1	57
58	1	59
59	1	51
60	1	59
61	1	65
62	1	59
63	1	69
64	1	67
65	1	59
66	1	53
67	1	49
68	1	45
69	1	59
70	1	51
71	1	61
72	1	65
73	1	55
74	1	67
75	1	49
76	1	57
77	1	55
78	1	57
79	1	53
80	1	53
81	1	55
82	1	61
83	1	59
84	1	61
85	1	49
86	1	63
87	1	71
88	1	57
89	1	43
90	1	55
91	1	63
92	1	75
93	1	61
94	1	59
95	1	53
96	1	69
97	1	59
98	1	63
99	1	53
100	1	75
101	1	59
102	1	63
103	1	57
104	1	41
105	1	61
106	1	49
107	1	67
108	1	73
109	1	61
110	1	53
111	1	61
112	1	67
113	1	63
114	1	57
115	1	67
116	1	53
117	1	51
118	1	51
119	1	59
120	1	53
121	1	59
122	1	69
123	1	67
124	1	63
125	1	65
126	1	49
127	1	53
128	1	59
129	1	61
130	1	47
131	1	63
132	1	63
133	1	73
134	1	59
135	1	61
136	1	63
137	1	61
138	1	61
139	1	65
140	1	57
141	1	75
142	1	67
143	1	57
144	1	67
145	1	53
146	1	79
147	1	61
148	1	61
149	1	59
150	1	77
151	1	61
152	1	63
153	1	51
154	1	67
155	1	69
156	1	47
157	1	49
158	1	59
159	1	53
160	1	57
161	1	59
162	1	61
163	1	53
164	1	71
165	1	59
166	1	61
167	1	55
168	1	51
169	1	57
170	1	61
171	1	65
172	1	55
173	1	55
174	1	67
175	1	63
176	1	55
177	1	71
178	1	63
179	1	55
180	1	61
181	1	57
182	1	59
183	1	71
184	1	61
185	1	69
186	1	71
187	1	71
188	1	53
189	1	55
190	1	59
191	1	53
192	1	57
193	1	61
194	1	61
195	1	67
196	1	51
197	1	49
198	1	61
199	1	63
200	1	65
201	1	61
202	1	49
203	1	55
204	1	57
205	1	59
206	1	63
207	1	57
208	1	59
209	1	73
210	1	51
211	1	55
212	1	63
213	1	61
214	1	49
215	1	63
216	1	59
217	1	63
218	1	49
219	1	49
220	1	73
221	1	55
222	1	59
223	1	63
224	1	59
225	1	59
226	1	67
227	1	67
228	1	75
229	1	57
230	1	61
231	1	71
232	1	57
233	1	69
234	1	51
235	1	69
236	1	51
237	1	59
238	1	63
239	1	61
240	1	57
241	1	67
242	1	53
243	1	55
244	1	57
245	1	59
246	1	79
247	1	55
248	1	63
249	1	51
250	1	51
251	1	47
252	1	51
253	1	71
254	1	57
255	1	47
256	1	51
257	1	75
258	1	59
259	1	59
260	1	69
261	1	55
262	1	71
263	1	59
264	1	49
265	1	61
266	1	63
267	1	73
268	1	61
269	1	61
270	1	53
271	1	67
272	1	55
273	1	67
274	1	55
275	1	73
276	1	51
277	1	59
278	1	55
279	1	71
280	1	59
281	1	53
282	1	51
283	1	53
284	1	51
285	1	63
286	1	47
287	1	69
288	1	49
289	1	59
290	1	51
