Game ID	Winner	Plies
0	1	109
1	1	87
2	1	131
3	1	123
4	1	105
5	1	107
6	1	95
7	1	129
8	1	103
9	1	113
10	1	65
11	1	103
12	1	113
13	1	155
14	1	145
15	1	81
16	1	95
17	1	137
18	1	93
19	1	121
20	1	121
21	1	133
22	1	159
23	1	141
24	1	75
25	1	109
26	1	93
27	1	99
28	1	73
29	1	107
30	1	151
31	1	107
32	1	107
33	1	111
34	1	103
35	1	147
36	1	113
37	1	85
38	1	85
39	1	93
40	1	93
41	1	131
42	1	133
43	1	99
44	1	117
45	1	129
46	1	77
47	1	91
48	1	117
49	1	75
50	1	85
51	1	145
52	1	103
53	1	89
54	1	97
55	1	97
56	1	101
57	1	89
58	1	91
59	1	127
60	1	77
61	1	83
62	1	105
63	1	85
64	1	109
65	1	137
66	1	77
67	1	117
68	1	117
69	1	127
70	1	117
71	1	89
72	1	111
73	1	85
74	1	107
75	1	109
76	1	83
77	1	87
78	1	117
79	1	87
80	1	103
81	1	101
82	1	83
83	1	89
84	1	105
85	1	157
86	1	157
87	1	111
88	1	103
89	1	79
90	1	71
91	1	127
92	1	123
93	1	145
94	1	113
95	1	85
96	1	89
97	1	103
98	1	107
99	1	125
100	1	95
101	1	119
102	1	147
103	1	113
104	1	99
105	1	121
106	1	111
107	1	117
108	1	101
109	1	89
110	1	103
111	1	91
112	1	85
113	1	83
114	1	107
115	1	137
116	1	115
117	1	105
118	1	139
119	1	95
120	1	149
121	1	79
122	1	107
123	1	63
124	1	139
125	1	97
126	1	89
127	1	103
128	1	109
129	1	105
130	1	99
131	1	111
132	1	93
133	1	131
134	1	123
135	1	73
136	1	89
137	1	105
138	1	101
139	1	83
140	1	77
141	1	113
142	1	115
143	1	113
144	1	103
145	1	119
146	1	107
147	1	101
148	1	83
149	1	107
150	1	125
151	1	85
152	1	101
153	1	85
154	1	123
155	1	147
156	1	75
157	1	119
158	1	123
159	1	127
160	1	87
161	1	67
162	1	111
163	1	103
164	1	105
165	1	83
166	1	149
167	1	87
168	1	129
169	1	95
170	1	123
171	1	119
172	1	79
173	1	91
174	1	105
175	1	99
176	1	97
177	1	83
178	1	99
179	1	133
180	1	75
181	1	113
182	1	67
183	1	115
184	1	83
185	1	89
186	1	107
187	1	77
188	1	95
189	1	99
190	1	123
191	1	131
192	1	147
193	1	79
194	1	87
195	1	125
196	1	107
197	1	83
198	1	83
199	1	115
200	1	101
201	1	107
202	1	93
203	1	113
204	1	121
205	1	87
206	1	111
207	1	105
208	1	83
209	1	97
210	1	99
211	1	83
212	1	75
213	1	135
214	1	129
215	1	83
216	1	91
217	1	111
218	1	105
219	1	107
220	1	129
221	1	145
222	1	85
223	1	95
224	1	91
225	1	145
226	1	129
227	1	123
228	1	95
229	1	117
230	1	75
231	1	101
232	1	151
233	1	81
234	1	89
235	1	71
236	1	105
237	1	125
238	1	79
239	1	139
240	1	115
241	1	71
242	1	77
243	1	113
244	1	109
245	1	109
246	1	133
247	1	83
248	1	133
249	1	101
250	1	151
251	1	99
252	1	109
253	1	87
254	1	125
255	1	105
256	1	99
257	1	113
258	1	105
259	1	81
260	1	85
261	1	131
262	1	131
263	1	119
264	1	81
265	1	129
266	1	119
267	1	93
268	1	75
269	1	91
270	1	107
271	1	109
272	1	107
273	1	115
274	1	129
275	1	99
276	1	95
277	1	103
278	1	129
279	1	77
280	1	73
281	1	89
282	1	101
283	1	69
284	1	117
285	1	89
286	1	99
287	1	95
288	1	127
289	1	113
290	1	111
291	1	127
292	1	123
293	1	93
294	1	97
295	1	133
296	1	91
297	1	83
298	1	73
299	1	117
300	1	141
301	1	145
302	1	103
303	1	99
304	1	147
305	1	67
306	1	97
307	1	95
308	1	121
309	1	107
310	1	89
311	1	105
312	1	53
313	1	109
314	1	123
315	1	135
316	1	79
317	1	109
318	1	127
319	1	95
320	1	85
321	1	73
322	1	87
323	1	113
324	1	87
325	1	85
326	1	111
327	1	73
328	1	117
329	1	105
330	1	75
331	1	91
332	1	91
333	1	89
334	1	135
335	1	111
336	1	85
337	1	111
338	1	77
339	1	105
340	1	129
341	1	101
342	1	93
343	1	117
344	1	157
345	1	55
346	1	125
347	1	75
348	1	99
349	1	101
350	1	95
351	1	111
352	1	113
353	1	127
354	1	119
355	1	131
356	1	121
357	1	83
358	1	135
359	1	119
360	1	87
361	1	111
362	1	89
363	1	93
364	1	99
365	1	103
366	1	93
367	1	97
368	1	101
369	1	113
370	1	81
371	1	109
372	1	131
373	1	119
374	1	115
375	1	89
376	1	73
377	1	97
378	1	97
379	1	129
380	1	89
381	1	129
382	1	113
383	1	89
384	1	109
385	1	119
386	1	77
387	1	103
388	1	143
389	1	119
390	1	89
391	1	73
392	1	97
393	1	95
394	1	129
395	1	103
396	1	93
397	1	87
398	1	93
399	1	105
400	1	107
401	1	123
402	1	103
403	1	101
404	1	97
405	1	83
406	1	73
407	1	83
408	1	85
409	1	95
410	1	115
411	1	139
412	1	133
413	1	83
414	1	113
415	1	107
416	1	75
417	1	83
418	1	111
419	1	97
420	1	83
421	1	105
422	1	97
423	1	99
424	1	87
425	1	111
426	1	123
427	1	107
428	1	119
429	1	89
430	1	113
431	1	105
432	1	103
433	1	83
434	1	101
435	1	89
436	1	91
437	1	127
438	1	103
439	1	91
440	1	109
441	1	119
442	1	95
443	1	127
444	1	85
445	1	115
446	1	93
447	1	83
448	1	101
449	1	105
450	1	119
451	1	127
452	1	93
453	1	89
454	1	129
455	1	105
456	1	161
457	1	111
458	1	127
459	1	109
460	1	87
461	1	85
462	1	149
463	1	97
464	1	75
465	1	107
466	1	85
467	1	83
468	1	95
469	1	105
470	1	127
471	1	87
472	1	123
473	1	123
474	1	123
475	1	115
476	1	149
477	1	95
478	1	107
479	1	99
480	1	125
481	1	83
482	1	101
483	1	121
484	1	73
485	1	139
486	1	121
487	1	131
488	1	117
489	1	119
490	1	113
491	1	107
492	1	113
493	1	71
494	1	101
495	1	129
496	1	155
497	1	131
498	1	69
499	1	127
500	1	93
501	1	97
502	1	75
503	1	127
504	1	101
505	1	71
