Game ID	Winner	Plies
0	1	163
1	1	125
2	1	173
3	1	147
4	1	193
5	1	159
6	1	83
7	1	117
8	1	165
9	1	161
10	1	157
11	1	205
12	1	143
13	1	135
14	1	183
15	1	213
16	1	173
17	1	111
18	1	87
19	1	147
20	1	151
21	1	155
22	1	185
23	1	183
24	1	135
25	1	209
26	1	197
27	1	131
28	1	171
29	1	115
30	1	133
31	1	239
32	1	197
33	1	183
34	1	115
35	1	131
36	1	153
37	1	245
38	1	147
39	1	187
40	1	141
41	1	137
42	1	137
43	1	101
44	1	207
45	1	171
46	1	209
47	1	171
48	1	155
49	1	185
50	1	117
51	1	131
52	1	117
53	1	167
54	1	115
55	1	135
56	1	125
57	1	129
58	1	199
59	1	177
60	1	185
61	1	123
62	1	211
63	1	153
64	1	193
65	1	155
66	1	161
67	1	117
68	1	131
69	1	97
70	1	201
71	1	129
72	1	99
73	1	139
74	1	135
75	1	171
76	1	113
77	1	185
78	1	225
79	1	141
80	1	105
81	1	237
82	1	129
83	1	181
84	1	125
85	1	201
86	1	183
87	1	169
88	1	93
89	1	151
90	1	115
91	1	121
92	1	217
93	1	221
94	1	191
95	1	137
96	1	93
97	1	139
98	1	251
99	1	129
100	1	143
101	1	165
102	1	129
103	1	233
104	1	177
105	1	169
106	1	115
107	1	195
108	1	133
109	1	205
110	1	99
111	1	97
112	1	131
113	1	133
114	1	197
115	1	153
116	1	193
117	1	117
118	1	239
119	1	131
120	1	187
121	1	139
122	1	193
123	1	189
124	1	149
125	1	177
126	1	149
127	1	127
128	1	121
129	1	169
130	1	129
131	1	173
132	1	107
133	1	129
134	1	219
135	1	107
136	1	153
137	1	137
138	1	249
139	1	167
140	1	203
141	1	115
142	1	147
143	1	127
144	1	157
145	1	165
146	1	171
147	1	143
148	1	195
149	1	165
150	1	181
151	1	193
152	1	163
153	1	193
154	1	171
155	1	181
156	1	139
157	1	121
158	1	159
159	1	225
160	1	175
161	1	195
162	1	181
163	1	159
164	1	159
165	1	139
166	1	159
167	1	115
168	1	163
169	1	165
170	1	153
171	1	155
172	1	175
173	1	97
174	1	135
175	1	141
176	1	121
177	1	199
178	1	151
179	1	113
180	1	179
181	1	163
182	1	245
183	1	155
184	1	135
185	1	115
186	1	247
187	1	165
188	1	235
189	1	159
190	1	135
191	1	193
192	1	141
193	1	119
194	1	135
195	1	219
196	1	103
197	1	155
198	1	109
199	1	133
200	1	143
201	1	141
202	1	175
203	1	111
204	1	229
205	1	139
206	1	201
207	1	173
208	1	169
209	1	117
210	1	153
211	1	121
212	1	159
213	1	151
214	1	161
215	1	183
216	1	155
217	1	175
218	1	165
219	1	169
220	1	233
221	1	121
222	1	137
223	1	151
224	1	119
225	1	213
226	1	151
227	1	199
228	1	227
229	1	141
230	1	127
231	1	137
232	1	197
233	1	145
234	1	177
235	1	169
236	1	127
237	1	197
238	1	97
239	1	201
240	1	217
241	1	193
242	1	135
243	1	113
244	1	153
245	1	219
246	1	231
247	1	199
248	1	189
249	1	163
250	1	195
251	1	105
252	1	169
253	1	187
254	1	123
255	1	73
256	1	221
257	1	177
258	1	193
259	1	149
260	1	159
261	1	179
262	1	145
263	1	179
264	1	147
265	1	139
266	1	157
267	1	223
268	1	153
269	1	127
270	1	131
271	1	175
272	1	127
273	1	203
274	1	193
275	1	185
276	1	111
277	1	105
278	1	135
279	1	113
280	1	161
281	1	239
282	1	173
283	1	89
284	1	107
285	1	101
286	1	115
287	1	145
288	1	135
289	1	143
290	1	155
291	1	149
292	1	175
293	1	155
294	1	209
295	1	143
296	1	117
297	1	71
298	1	207
299	1	153
300	1	131
301	1	101
302	1	135
303	1	125
304	1	227
305	1	109
306	1	219
307	1	125
308	1	87
309	1	213
310	1	121
311	1	151
312	1	123
313	1	77
314	1	171
315	1	147
316	1	167
317	1	167
318	1	131
319	1	145
320	1	173
321	1	137
322	1	123
323	1	161
324	1	185
325	1	107
326	1	147
327	1	247
328	1	131
329	1	195
330	1	221
331	1	165
332	1	151
333	1	113
334	1	131
335	1	143
336	1	113
337	1	147
338	1	155
339	1	181
340	1	177
341	1	127
342	1	95
343	1	171
344	1	127
345	1	211
346	1	213
347	1	115
348	1	173
349	1	145
350	1	179
351	1	257
352	1	113
353	1	189
354	1	125
355	1	197
356	1	171
357	1	117
358	1	85
359	1	191
360	1	185
361	1	125
362	1	259
363	1	149
364	1	165
365	1	137
366	1	113
367	1	193
368	1	187
369	1	195
370	1	197
371	1	123
372	1	89
373	1	163
374	1	131
375	1	147
376	1	149
377	1	75
378	1	111
379	1	157
380	1	127
381	1	131
382	1	173
383	1	169
384	1	149
385	1	203
386	1	189
387	1	141
388	1	119
389	1	245
390	1	113
391	1	245
392	1	141
393	1	89
394	1	183
395	1	85
396	1	75
397	1	197
398	1	147
399	1	185
400	1	125
401	1	165
402	1	141
403	1	213
404	1	189
405	1	163
406	1	165
407	1	175
408	1	177
409	1	171
410	1	171
411	1	219
412	1	107
413	1	149
414	1	205
415	1	133
416	1	107
417	1	135
418	1	103
419	1	213
420	1	197
421	1	155
422	1	139
423	1	189
424	1	167
425	1	79
426	1	147
427	1	105
428	1	89
429	1	179
430	1	87
431	1	129
432	1	203
433	1	193
434	1	211
435	1	141
436	1	121
437	1	99
438	1	185
439	1	215
440	1	217
441	1	159
442	1	125
443	1	195
444	1	141
445	1	203
446	1	183
447	1	121
448	1	179
449	1	145
450	1	111
451	1	117
452	1	135
453	1	157
454	1	153
455	1	135
456	1	101
457	1	145
458	1	181
459	1	137
460	1	159
461	1	115
462	1	147
463	1	173
464	1	89
465	1	137
466	1	131
467	1	157
468	1	125
469	1	149
470	1	233
471	1	201
472	1	183
473	1	157
474	1	127
475	1	183
476	1	139
477	1	125
478	1	145
479	1	191
480	1	185
481	1	171
482	1	113
483	1	157
484	1	211
485	1	159
486	1	143
487	1	219
488	1	221
489	1	233
490	1	167
491	1	153
492	1	193
493	1	103
494	1	103
495	1	157
496	1	169
497	1	213
498	1	99
499	1	167
500	1	167
501	1	161
502	1	161
503	1	159
504	1	155
505	1	151
506	1	163
507	1	183
508	1	129
509	1	169
510	1	237
511	1	189
512	1	171
513	1	137
514	1	177
515	1	91
516	1	157
517	1	95
518	1	209
519	1	163
520	1	185
521	1	241
522	1	115
523	1	139
524	1	129
525	1	149
526	1	141
527	1	139
528	1	115
529	1	111
530	1	201
531	1	151
532	1	169
533	1	87
534	1	211
535	1	101
536	1	103
537	1	119
538	1	165
539	1	109
540	1	97
541	1	111
542	1	199
543	1	237
544	1	231
545	1	169
546	1	155
547	1	127
548	1	125
549	1	141
550	1	205
551	1	137
552	1	171
553	1	125
554	1	201
555	1	161
556	1	173
557	1	191
558	1	173
559	1	139
560	1	103
561	1	159
562	1	93
563	1	239
564	1	203
565	1	189
566	1	149
567	1	149
568	1	187
569	1	195
570	1	177
571	1	85
572	1	185
573	1	105
574	1	95
575	1	165
576	1	205
577	1	175
578	1	171
579	1	107
580	1	155
581	1	187
582	1	193
583	1	183
584	1	129
585	1	185
586	1	91
587	1	163
588	1	157
589	1	151
590	1	233
591	1	195
592	1	143
593	1	217
