Game ID	Winner	Plies
0	1	97
1	1	161
2	1	79
3	1	87
4	1	111
5	1	117
6	1	95
7	1	161
8	1	159
9	1	159
10	1	117
11	1	127
12	1	213
13	1	117
14	1	141
15	1	181
16	1	105
17	1	89
18	1	125
19	1	97
20	1	141
21	1	123
22	1	105
23	1	181
24	1	151
25	1	121
26	1	133
27	1	129
28	1	131
29	1	65
30	1	135
31	1	139
32	1	151
33	1	195
34	1	157
35	1	143
36	1	97
37	1	147
38	1	125
39	1	121
40	1	181
41	1	93
42	1	133
43	1	105
44	1	213
45	1	119
46	1	145
47	1	161
48	1	101
49	1	139
50	1	89
51	1	101
52	1	163
53	1	147
54	1	115
55	1	83
56	1	145
57	1	131
58	1	115
59	1	115
60	1	141
61	1	119
62	1	191
63	1	129
64	1	97
65	1	89
66	1	105
67	1	121
68	1	123
69	1	121
70	1	121
71	1	105
72	1	101
73	1	93
74	1	97
75	1	107
76	1	127
77	1	133
78	1	95
79	1	191
80	1	121
81	1	117
82	1	153
83	1	177
84	1	139
85	1	167
86	1	149
87	1	161
88	1	125
89	1	157
90	1	139
91	1	107
92	1	155
93	1	203
94	1	187
95	1	161
96	1	91
97	1	141
98	1	117
99	1	139
100	1	135
101	1	109
102	1	129
103	1	157
104	1	173
105	1	97
106	1	119
107	1	137
108	1	129
109	1	155
110	1	121
111	1	127
112	1	63
113	1	107
114	1	97
115	1	111
116	1	109
117	1	133
118	1	163
119	1	171
120	1	105
121	1	77
122	1	117
123	1	153
124	1	165
125	1	91
126	1	185
127	1	117
128	1	187
129	1	133
130	1	211
131	1	175
132	1	131
133	1	99
134	1	183
135	1	83
136	1	113
137	1	129
138	1	101
139	1	165
140	1	133
141	1	121
142	1	79
143	1	167
144	1	77
145	1	131
146	1	173
147	1	129
148	1	143
149	1	99
150	1	123
151	1	109
152	1	101
153	1	119
154	1	169
155	1	85
156	1	101
157	1	129
158	1	109
159	1	133
160	1	93
161	1	151
162	1	141
163	1	119
164	1	199
165	1	203
166	1	101
167	1	117
168	1	117
169	1	139
170	1	197
171	1	135
172	1	109
173	1	169
174	1	109
175	1	133
176	1	209
177	1	167
178	1	213
179	1	117
180	1	103
181	1	159
182	1	159
183	1	127
184	1	151
185	1	123
186	1	93
187	1	117
188	1	183
189	1	155
190	1	133
191	1	131
192	1	69
193	1	199
194	1	109
195	1	107
196	1	77
197	1	193
198	1	141
199	1	137
200	1	157
201	1	163
202	1	93
203	1	125
204	1	131
205	1	191
206	1	103
207	1	127
208	1	133
209	1	115
210	1	199
211	1	195
212	1	203
213	1	179
214	1	101
215	1	155
216	1	155
217	1	113
218	1	121
219	1	129
220	1	153
221	1	109
222	1	221
223	1	151
224	1	117
225	1	153
226	1	127
227	1	199
228	1	99
229	1	107
230	1	141
231	1	129
