Game ID	Winner	Plies
0	1	145
1	1	125
2	1	173
3	1	135
4	1	169
5	1	117
6	1	133
7	1	143
8	1	187
9	1	111
10	1	115
11	1	149
12	1	101
13	1	91
14	1	113
15	1	203
16	1	131
17	1	113
18	1	117
19	1	153
20	1	195
21	1	87
22	1	155
23	1	101
24	1	191
25	1	111
26	1	113
27	1	153
28	1	105
29	1	167
30	1	179
31	1	91
32	1	83
33	1	111
34	1	115
35	1	167
36	1	159
37	1	141
38	1	127
39	1	117
40	1	157
41	1	161
42	1	165
43	1	151
44	1	161
45	1	149
46	1	139
47	1	191
48	1	163
49	1	155
50	1	109
51	1	115
52	0	210
53	1	145
54	1	75
55	1	159
56	1	139
57	1	53
58	1	147
59	1	99
60	1	155
61	1	159
62	1	111
63	1	161
64	1	101
65	1	151
66	1	161
67	1	129
68	1	93
69	1	185
70	1	127
71	1	103
72	1	89
73	1	177
74	1	171
75	1	169
76	1	159
77	1	97
78	1	195
79	1	99
80	1	135
81	1	129
82	1	139
83	1	183
84	1	155
85	1	105
86	1	119
87	1	161
88	1	149
89	1	135
90	1	111
91	1	167
92	1	139
93	1	75
94	1	151
95	1	147
96	1	139
97	1	83
98	1	107
99	1	155
100	1	151
101	1	97
102	1	161
103	1	149
104	1	99
105	1	101
106	1	163
107	1	177
108	1	149
109	1	127
110	1	103
111	1	185
112	1	109
113	1	71
114	1	123
115	1	155
116	1	103
117	1	137
118	1	171
119	1	99
120	1	133
121	1	151
122	1	147
123	1	129
124	1	173
125	1	129
126	1	199
127	1	147
128	1	115
129	1	149
130	1	105
131	1	139
132	1	121
133	1	189
134	1	109
135	1	153
136	1	175
137	1	139
138	1	109
139	1	143
140	1	109
141	1	127
142	0	210
143	1	173
144	1	103
145	1	91
146	1	115
147	1	157
148	1	151
149	1	199
150	1	113
151	1	113
152	1	169
153	1	125
154	1	119
155	1	137
156	1	117
157	1	145
158	1	125
159	1	185
160	1	123
161	1	117
162	1	107
163	1	119
164	1	133
165	1	127
166	1	153
167	1	193
168	1	101
169	1	117
170	1	101
171	1	111
172	1	141
173	1	103
174	1	97
