Game ID	Winner	Plies
0	1	109
1	1	83
2	1	79
3	1	87
4	1	109
5	1	105
6	1	109
7	1	67
8	1	117
9	1	83
10	1	87
11	1	73
12	1	69
13	1	83
14	1	61
15	1	63
16	1	75
17	1	89
18	1	81
19	0	132
20	1	105
21	1	103
22	1	73
23	1	105
24	1	95
25	1	71
26	1	81
27	1	71
28	1	93
29	1	111
30	1	81
31	1	97
32	1	77
33	0	132
34	1	121
35	1	95
36	1	75
37	1	91
38	1	85
39	1	93
40	1	99
41	1	99
42	1	89
43	1	105
44	1	93
45	1	79
46	1	85
47	1	95
48	1	127
49	1	79
50	1	97
51	1	95
52	1	121
53	1	105
54	1	103
55	1	105
56	1	73
57	1	95
58	1	67
59	1	75
60	1	113
61	1	85
62	1	87
63	1	93
64	1	101
65	1	91
66	1	87
67	1	87
68	1	83
69	1	83
70	1	115
71	1	107
72	1	69
73	1	87
74	1	91
75	1	131
76	1	67
77	1	83
78	1	99
79	1	97
80	1	109
81	1	71
82	1	129
83	1	71
84	1	93
85	1	83
86	1	129
87	1	95
88	1	81
89	1	103
90	1	121
91	1	79
92	1	83
93	1	129
94	1	71
95	1	87
96	1	127
97	1	87
98	1	69
99	1	71
100	1	87
101	1	83
102	1	85
103	1	101
104	1	85
105	1	81
106	1	97
107	1	121
108	1	83
109	1	77
110	1	73
111	1	103
112	1	65
113	1	91
114	1	125
115	1	91
116	1	113
117	1	109
118	1	71
119	1	81
120	1	101
121	1	123
122	1	111
123	1	113
124	1	93
125	1	95
126	1	123
127	1	73
128	1	97
129	1	91
130	1	89
131	1	89
132	1	101
133	1	111
134	1	69
135	1	101
136	1	99
137	1	63
138	1	87
139	1	107
140	1	89
141	1	91
142	1	107
143	1	93
144	1	113
145	1	101
146	1	93
147	1	97
148	1	89
149	1	75
150	1	79
151	1	117
152	1	91
153	1	83
154	1	105
155	1	83
156	1	69
157	1	63
158	1	67
159	1	89
160	1	105
161	1	83
162	1	117
163	1	107
164	1	97
165	1	93
166	1	65
167	1	115
168	1	101
169	1	79
170	1	83
171	0	132
172	1	101
173	1	79
174	1	83
175	1	91
176	0	132
177	1	75
178	1	79
179	1	83
180	1	97
181	1	119
182	1	121
183	1	77
184	1	81
185	1	63
186	1	79
187	1	107
188	1	59
189	1	77
190	1	85
191	1	89
192	0	132
193	1	67
194	1	111
195	1	81
196	1	105
197	1	121
198	1	119
199	1	109
200	1	91
201	1	109
202	1	77
203	1	93
204	1	89
205	1	91
206	1	63
207	1	95
208	1	85
209	1	103
210	1	107
211	1	69
212	1	75
213	1	87
214	1	129
215	1	119
216	1	85
217	1	105
218	1	83
219	1	105
220	1	61
221	1	105
222	1	111
223	1	81
224	1	63
225	1	81
226	1	55
227	1	89
228	1	105
229	1	99
230	1	87
231	1	107
232	1	89
233	1	79
234	1	91
235	1	69
236	1	83
237	1	79
238	1	83
239	1	89
240	1	99
241	1	73
242	1	109
243	1	97
244	1	85
245	1	97
246	1	85
247	1	85
248	1	123
249	1	107
250	1	105
251	1	85
252	1	73
253	1	107
254	1	67
255	1	77
256	1	101
257	1	121
258	1	93
259	1	113
260	1	67
261	1	91
262	1	79
263	1	91
264	1	81
265	1	79
266	1	61
267	1	105
268	1	105
269	1	75
270	1	113
271	1	107
272	1	85
273	1	55
274	1	121
275	1	93
276	1	73
277	1	97
278	1	83
279	1	97
280	1	101
281	1	107
282	1	91
283	1	117
284	1	91
285	1	91
286	1	79
287	1	99
288	1	97
289	1	107
290	1	109
291	1	111
292	1	105
293	1	97
294	1	95
295	1	101
296	1	61
297	1	79
298	1	79
299	1	99
300	1	89
301	1	65
302	1	57
303	1	111
304	1	91
305	1	97
306	1	101
307	1	89
308	1	107
309	1	83
310	1	99
311	1	75
312	1	69
313	1	77
314	1	67
315	1	115
316	1	105
317	1	85
318	1	131
319	1	101
320	1	93
321	1	73
322	1	127
323	1	83
324	1	103
325	1	105
326	1	93
327	1	87
328	0	132
329	1	117
330	1	103
331	1	109
332	1	71
333	1	67
334	1	105
335	1	83
336	1	93
337	1	91
338	1	89
339	1	95
340	1	95
341	1	61
342	1	75
343	1	71
344	1	81
345	1	89
346	1	95
347	1	69
348	1	123
349	1	73
350	1	81
351	1	79
352	1	85
353	1	81
354	1	125
355	1	107
356	1	91
357	1	81
358	1	129
359	1	79
360	1	75
361	1	101
362	1	85
363	1	83
364	1	89
365	1	87
366	1	91
367	1	103
368	1	93
369	1	97
370	1	87
371	1	85
372	1	87
373	1	97
374	1	49
375	1	105
376	1	91
377	1	69
378	1	65
379	1	71
380	1	105
381	1	73
382	1	105
383	1	85
384	1	89
385	1	97
