Game ID	Winner	Plies
0	1	41
1	1	45
2	1	43
3	1	39
4	1	47
5	1	43
6	1	39
7	1	39
8	1	37
9	1	43
10	1	43
11	0	42
12	0	42
13	1	41
14	0	38
15	1	39
16	1	41
17	0	40
18	1	41
19	1	39
20	0	44
21	1	41
22	1	41
23	1	43
24	1	39
25	1	39
26	1	45
27	1	37
28	1	37
29	1	43
30	1	43
31	1	37
32	0	44
33	1	37
34	1	45
35	1	41
36	1	43
37	1	43
38	1	43
39	0	44
40	1	45
41	1	45
42	1	41
43	1	43
44	1	39
45	1	41
46	1	43
47	1	39
48	0	44
49	1	39
50	1	39
51	1	41
52	0	42
53	1	39
54	1	41
55	0	44
56	1	39
57	1	41
58	1	39
59	1	39
60	1	35
61	1	39
62	1	39
63	1	39
64	0	38
65	0	40
66	1	33
67	1	41
68	0	42
69	1	41
70	1	41
71	0	42
72	1	39
73	1	41
74	1	45
75	0	46
76	0	40
77	1	43
78	1	39
79	0	40
80	1	37
81	0	44
82	1	43
83	0	44
84	1	43
85	1	39
86	1	43
87	1	37
88	1	41
89	1	43
90	1	39
91	1	41
92	1	33
93	1	39
94	1	41
95	1	39
96	0	44
97	0	44
98	1	39
99	1	45
100	1	35
101	1	39
102	1	43
103	1	39
104	1	39
105	1	37
106	1	41
107	1	41
108	1	43
109	1	41
110	1	41
111	1	43
112	1	41
113	1	45
114	1	43
115	1	39
116	1	35
117	1	43
118	0	42
119	0	42
120	0	38
121	1	37
122	1	41
123	0	40
124	0	42
125	0	44
126	0	38
127	0	36
128	1	41
129	1	37
130	1	47
131	1	43
132	1	41
133	1	39
134	1	41
135	0	42
136	1	37
137	0	42
138	1	39
139	0	40
140	1	37
141	1	39
142	1	41
143	1	39
144	1	39
145	1	43
146	1	39
147	0	42
148	0	42
149	1	43
150	1	39
151	0	40
152	1	41
153	1	43
154	1	45
155	1	43
156	1	43
157	1	37
158	1	39
159	0	40
160	1	41
161	0	44
162	0	42
163	1	37
164	1	41
165	0	40
166	1	41
167	1	39
168	1	41
169	1	43
170	1	35
171	1	37
172	0	44
173	0	38
174	1	39
175	1	41
176	1	39
177	1	43
178	1	43
179	0	42
180	1	39
181	0	40
182	1	41
183	1	41
184	0	40
185	1	41
186	0	40
187	1	41
188	1	39
189	0	44
190	0	40
191	1	41
192	1	41
193	1	43
194	1	37
195	1	41
196	1	41
197	1	41
198	0	40
199	1	45
200	1	43
201	1	43
202	1	35
203	1	35
204	1	43
205	1	41
206	1	39
207	1	41
208	1	39
209	0	40
210	1	41
211	0	40
212	1	33
213	1	43
214	0	36
215	0	38
216	1	39
217	1	39
218	1	41
219	1	39
220	1	45
221	1	43
222	0	38
223	1	41
224	1	39
225	1	37
226	1	39
227	1	43
228	1	43
229	1	37
230	1	41
231	1	37
232	1	41
233	0	44
234	0	42
235	1	45
236	1	41
237	1	41
238	1	37
239	1	41
240	1	43
241	1	41
242	1	37
243	0	42
244	0	34
245	0	42
246	1	39
247	1	39
248	0	38
249	1	37
250	1	39
251	1	39
252	0	40
253	1	41
254	1	45
255	1	43
256	1	41
257	1	41
258	1	43
259	0	44
260	1	43
261	1	41
262	1	41
263	1	43
264	0	40
265	1	45
266	1	39
267	0	44
268	1	37
269	1	41
270	0	38
271	1	43
272	1	41
273	1	37
274	0	46
275	1	41
276	1	43
277	1	41
278	1	41
279	1	41
280	1	39
281	0	38
282	1	43
283	1	39
284	0	40
285	1	43
286	0	44
287	1	39
288	1	41
289	1	43
290	1	41
291	0	40
292	1	39
293	1	41
294	0	42
295	1	41
296	1	43
297	1	39
298	1	39
299	1	39
300	1	39
301	1	37
302	1	39
303	1	37
304	1	45
305	1	37
306	1	43
307	1	39
308	1	43
309	1	41
310	1	33
311	1	41
312	0	42
313	1	45
314	1	39
315	1	43
316	0	36
317	0	44
318	1	41
319	1	37
320	1	43
321	1	35
322	1	39
323	0	40
324	1	41
325	1	43
326	1	41
327	1	37
328	1	41
329	1	43
330	1	37
331	1	45
332	1	41
333	1	39
334	1	45
335	1	37
336	1	41
337	1	39
338	1	35
339	1	41
340	0	42
341	1	45
342	1	41
343	0	40
344	1	41
345	1	43
346	1	39
347	1	39
348	1	37
349	1	39
350	1	41
351	1	39
352	1	41
353	0	42
354	1	41
355	0	40
356	1	41
357	1	39
358	1	39
359	1	35
360	1	39
361	1	39
362	0	38
363	1	37
364	0	44
365	1	41
366	1	41
