Game ID	Winner	Plies
0	1	169
1	1	163
2	1	173
3	1	147
4	0	150
5	1	173
6	0	134
7	0	196
8	1	107
9	1	239
10	1	145
11	1	215
12	1	165
13	0	216
14	1	233
15	0	148
16	1	143
17	1	221
18	1	97
19	1	111
20	0	188
21	1	99
22	1	135
23	1	183
24	1	195
25	1	147
26	1	145
27	0	172
28	1	87
29	1	151
30	0	160
31	1	149
32	0	166
33	1	183
34	1	155
35	1	213
36	1	131
37	1	83
38	1	159
39	1	115
40	1	127
41	1	153
42	1	151
43	0	134
44	1	113
45	0	136
46	1	137
47	1	157
48	1	123
49	0	106
50	1	179
51	1	155
52	1	163
53	1	145
54	1	147
55	1	121
56	1	119
57	1	135
58	1	125
59	1	153
60	1	117
61	1	205
62	0	134
63	1	195
64	0	220
65	1	153
66	1	147
67	0	220
68	1	123
69	0	204
70	1	125
71	0	160
72	1	109
73	1	149
74	1	149
75	1	159
76	1	129
77	0	168
78	1	121
79	1	127
80	1	167
81	0	110
82	0	134
83	1	181
84	1	149
85	1	151
86	1	147
87	1	135
88	1	135
89	0	180
90	1	171
91	1	121
92	1	145
93	1	147
94	1	121
95	1	123
96	1	115
97	1	129
98	1	177
99	1	153
100	1	175
101	1	137
102	0	134
103	1	141
104	1	167
105	1	137
106	1	125
107	1	119
108	1	161
109	1	135
110	1	159
111	1	73
112	0	188
113	1	91
114	1	107
115	0	132
116	1	103
117	0	134
118	1	171
119	1	179
120	1	147
121	0	166
122	1	151
123	1	135
124	1	133
125	1	221
126	1	115
127	1	123
128	1	149
129	1	155
130	1	119
131	1	161
132	1	159
133	0	204
134	1	161
135	1	143
136	0	184
137	1	155
138	1	111
139	1	175
140	1	143
141	0	176
142	1	203
143	0	118
144	0	150
145	1	103
146	1	155
147	0	128
148	0	158
149	1	199
150	1	165
151	1	145
152	0	124
153	1	183
154	1	155
155	1	231
156	1	249
157	1	139
158	1	249
159	1	105
160	0	176
161	1	133
162	1	219
163	1	167
164	1	177
165	1	111
166	0	142
167	1	131
168	1	105
169	1	137
170	1	107
171	1	141
172	0	196
173	1	205
174	1	163
175	0	134
176	1	147
177	1	151
178	0	176
179	1	177
180	1	175
181	1	123
182	1	175
183	1	135
184	1	199
185	1	177
186	1	175
187	1	147
188	0	110
189	1	175
190	0	150
191	1	135
192	1	163
193	1	101
194	1	139
195	1	137
196	0	146
197	1	183
198	1	211
199	1	183
200	1	183
201	1	137
202	1	177
203	0	224
204	1	119
205	1	151
206	1	211
207	1	101
208	1	165
209	0	162
210	0	190
211	1	133
212	1	171
213	1	151
214	1	171
215	0	168
216	1	165
217	0	120
218	1	131
219	0	116
220	1	139
221	1	141
222	1	123
223	1	97
224	1	145
225	1	147
226	1	127
227	0	142
228	1	69
229	1	147
230	0	80
231	1	153
232	0	192
233	1	143
234	1	223
235	1	143
236	1	139
237	0	100
238	1	153
239	1	115
240	1	169
241	1	139
242	0	158
243	1	149
244	1	121
245	0	168
246	1	149
247	0	116
248	1	195
249	1	101
250	0	102
251	1	85
252	1	249
253	1	187
254	0	154
255	1	169
256	0	140
257	0	200
258	0	130
259	0	174
260	1	137
261	0	128
262	1	119
263	0	104
264	1	103
265	1	151
266	0	162
267	0	154
268	1	113
269	1	177
270	1	155
271	0	148
272	1	105
273	1	143
274	1	129
275	1	157
276	1	239
277	1	91
278	1	83
279	1	123
280	1	131
281	1	161
282	1	169
283	1	133
284	0	104
285	1	189
286	0	162
287	1	127
288	1	185
289	1	115
290	1	145
291	0	92
292	0	186
293	1	105
294	1	163
295	1	133
296	1	163
297	1	147
298	1	117
299	1	147
300	1	141
301	1	157
302	1	199
303	1	147
304	1	109
305	1	195
306	1	163
307	1	101
308	1	199
309	1	221
310	0	150
311	0	156
312	1	131
313	1	165
314	1	177
315	1	71
316	1	165
317	1	119
318	0	118
319	1	139
320	1	157
321	1	149
322	1	117
323	0	166
324	1	227
325	1	165
326	1	139
327	1	171
328	1	175
329	0	116
330	0	104
331	1	133
332	0	228
333	1	147
334	1	131
335	1	113
336	1	117
337	1	117
338	1	171
339	1	139
340	1	193
341	1	107
342	1	165
343	1	195
344	1	123
345	1	147
346	1	131
347	1	113
348	1	135
349	0	152
350	1	85
351	1	111
352	1	163
