Game ID	Winner	Plies
0	0	54
1	1	47
2	1	47
3	1	51
4	1	49
5	0	46
6	1	43
7	0	56
8	0	50
9	1	51
10	1	49
11	1	43
12	1	55
13	1	51
14	1	49
15	1	51
16	1	47
17	1	49
18	0	46
19	1	45
20	1	51
21	0	48
22	1	49
23	0	54
24	1	53
25	0	56
26	1	43
27	1	55
28	0	48
29	0	54
30	1	57
31	1	47
32	1	43
33	1	49
34	1	41
35	1	51
36	1	45
37	1	53
38	0	42
39	1	43
40	1	45
41	0	56
42	1	43
43	0	48
44	1	51
45	1	49
46	1	47
47	0	50
48	0	50
49	0	48
50	0	48
51	1	49
52	0	50
53	0	54
54	0	52
55	0	42
56	1	45
57	1	49
58	1	49
59	1	41
60	1	55
61	1	59
62	1	53
63	1	43
64	1	57
65	1	47
66	0	44
67	1	43
68	1	49
69	1	45
70	1	43
71	0	48
72	1	45
73	0	56
74	0	48
75	1	45
76	1	41
77	1	49
78	1	51
79	1	55
80	0	46
81	1	45
82	1	53
83	1	43
84	1	53
85	1	59
86	1	51
87	1	43
88	0	48
89	1	49
90	1	59
91	1	49
92	1	41
93	1	45
94	0	52
95	1	47
96	0	44
97	1	51
98	1	45
99	1	63
100	0	50
101	1	51
102	1	55
103	0	52
104	1	53
105	1	53
106	1	57
107	1	45
108	1	55
109	1	53
110	1	47
111	1	51
112	1	45
113	0	52
114	1	51
115	1	49
116	1	43
117	1	49
118	1	47
119	0	48
120	0	52
121	1	57
122	1	45
123	1	47
124	1	47
125	0	48
126	1	47
127	0	50
128	1	53
129	1	49
130	1	45
131	0	44
132	1	45
133	1	43
134	1	55
135	1	43
136	1	55
137	1	49
138	1	51
139	1	53
140	1	47
141	0	50
142	1	43
143	1	53
144	1	47
145	1	51
146	1	47
147	1	47
148	1	47
149	1	49
150	1	53
151	1	41
152	1	55
153	1	53
154	1	49
155	1	53
156	1	43
157	1	43
158	1	43
159	1	53
160	1	51
161	0	52
162	0	50
163	1	51
164	0	52
165	1	49
166	0	50
167	1	57
168	1	57
169	1	43
170	0	46
171	1	41
172	1	45
173	1	53
174	1	37
175	0	48
176	1	45
177	1	51
178	1	45
179	1	45
180	1	51
181	1	49
182	1	39
183	0	42
184	0	54
185	0	52
186	1	47
187	1	45
188	1	51
189	0	46
190	1	53
191	1	45
192	1	47
193	0	54
194	1	55
195	1	53
196	1	53
197	1	53
198	1	49
199	1	49
200	1	53
201	1	51
202	1	43
203	1	59
204	1	47
205	1	47
206	1	51
207	0	52
208	0	44
209	1	45
210	1	53
211	1	47
212	1	55
213	1	41
214	1	53
215	1	49
216	1	53
217	1	49
218	1	51
219	1	47
220	1	41
221	1	51
222	1	53
223	0	54
224	1	49
225	1	47
226	1	49
227	1	51
228	1	51
229	1	45
230	1	41
231	1	47
232	1	49
233	1	47
234	1	53
235	1	49
236	1	51
237	1	51
238	1	49
239	1	51
240	1	49
241	1	51
242	0	44
243	1	41
244	1	49
245	1	39
246	1	41
247	1	37
248	1	47
249	1	49
250	1	49
251	1	49
252	1	49
253	1	47
254	1	43
255	1	41
256	0	48
257	1	49
258	1	51
259	1	43
260	1	53
261	1	39
262	0	56
263	1	59
264	1	41
265	1	43
266	1	51
267	1	45
268	1	47
269	1	53
270	1	49
271	1	43
272	1	45
273	1	49
274	1	47
275	1	43
276	1	51
277	1	47
278	1	51
279	0	52
280	1	43
281	1	49
282	1	47
283	0	52
284	1	49
285	0	44
286	1	53
287	1	47
288	1	55
289	1	55
290	1	57
291	1	43
292	1	51
293	1	57
294	1	49
295	0	50
296	1	43
297	1	45
298	1	47
299	0	42
300	1	49
301	1	43
302	0	50
303	1	53
304	1	47
305	1	47
306	1	45
307	1	57
308	0	52
309	1	49
310	1	51
311	1	51
312	1	47
313	1	51
314	1	51
315	1	45
316	1	51
317	1	53
318	1	47
319	1	45
320	1	57
321	1	53
322	1	51
323	1	55
324	1	49
325	1	47
326	1	47
327	1	53
328	1	49
329	1	51
330	1	47
331	1	45
332	0	44
333	1	53
334	0	44
335	1	45
336	0	50
337	1	51
338	1	49
339	0	54
340	1	55
341	1	51
342	0	50
343	1	45
344	0	52
345	0	54
346	1	55
347	1	51
348	1	57
349	1	51
350	1	49
351	1	51
352	1	47
353	1	47
354	1	53
355	0	50
356	1	51
357	0	50
358	1	45
359	0	48
360	1	51
361	1	47
362	1	45
363	0	50
364	1	51
365	1	51
366	0	48
367	1	51
368	0	48
369	0	48
370	1	47
371	1	43
372	1	55
373	1	49
374	1	45
375	1	43
376	1	49
377	1	49
378	1	47
379	1	45
380	1	43
381	1	57
382	0	46
383	1	55
384	0	54
385	1	55
386	1	55
387	1	51
388	1	55
389	0	50
390	1	51
391	1	49
392	1	45
393	1	41
394	1	45
395	1	55
396	1	49
397	1	53
398	1	53
399	1	43
400	1	49
401	0	50
402	1	43
403	0	54
404	1	53
405	0	48
406	1	47
407	0	48
408	1	53
409	1	47
410	1	47
411	1	49
412	1	51
413	1	43
414	1	53
415	1	47
416	1	55
417	1	41
418	1	51
419	0	50
420	1	49
421	1	45
422	0	54
423	1	53
424	1	43
425	1	47
426	0	44
427	0	42
428	1	41
429	1	49
430	1	55
431	1	49
432	1	47
433	1	51
434	1	49
435	1	51
436	1	47
437	1	41
438	1	45
439	1	45
440	1	55
441	1	55
442	0	52
443	1	57
444	1	51
445	1	49
446	1	55
447	1	45
448	1	49
449	0	50
450	1	47
451	1	45
452	1	49
453	1	53
454	1	43
455	1	45
456	1	47
457	1	43
458	1	55
459	1	53
460	0	50
461	0	52
462	0	58
463	1	45
464	0	54
465	0	46
466	1	53
467	1	47
468	1	53
469	1	43
470	1	49
471	0	44
472	1	47
473	1	45
474	0	44
475	0	50
476	1	47
477	1	47
478	1	47
479	1	59
480	1	47
481	1	57
482	0	46
483	0	44
484	1	47
485	1	41
486	1	45
487	1	53
488	1	51
489	1	55
490	1	47
491	1	53
492	1	45
493	1	51
494	1	47
495	1	51
496	1	53
497	0	54
498	1	49
499	1	51
500	0	50
501	1	47
502	1	55
503	1	51
504	0	56
505	1	57
506	1	51
507	0	50
508	1	45
509	1	49
510	1	51
511	0	50
512	1	51
513	1	47
514	1	47
515	1	49
516	1	53
517	0	46
518	1	43
519	1	49
520	1	49
521	1	55
522	1	51
523	1	51
524	1	55
525	1	47
526	1	47
527	1	59
528	1	49
529	1	45
530	1	53
531	1	43
532	1	51
533	1	47
534	1	51
535	1	51
536	1	53
537	1	51
538	1	51
539	0	58
540	0	42
541	1	51
542	0	44
543	1	49
544	1	53
545	1	49
546	1	43
547	1	53
548	1	53
549	1	47
550	0	56
551	1	49
552	1	53
553	1	49
554	0	50
555	1	49
556	1	49
557	1	57
558	1	49
559	1	51
560	0	48
561	1	53
562	0	54
563	1	45
564	1	49
565	0	56
566	1	49
567	1	51
568	1	41
569	1	53
570	1	47
571	1	51
572	1	53
573	0	54
574	1	47
575	0	44
576	1	55
577	1	51
578	1	47
579	0	50
580	1	47
581	1	53
582	1	41
583	1	53
584	0	54
585	1	45
586	1	51
587	1	57
588	1	49
589	0	44
590	1	45
591	1	49
592	1	45
593	1	49
594	0	50
595	0	48
596	1	45
597	1	49
598	0	44
599	1	49
600	1	45
601	1	45
602	1	41
603	1	51
604	0	52
605	0	44
606	0	50
607	1	41
608	1	51
609	1	49
610	1	49
611	1	45
612	1	57
